LOOKUP 22

LABEL 1410
DATA (0.25, 0.0)
DATA (0.5, -0.3353569310356439)
DATA (0.75, -0.5427447456744653)
DATA (1.0, -0.3404448256209598)
DATA (1.25, -0.19171446764186575)
DATA (1.5, -0.37647260319699755)
DATA (1.75, -0.34201199557163353)
DATA (2.0, -0.18721382513142115)
DATA (2.25, -0.39803081486158687)
DATA (2.5, -0.17355956688416999)
DATA (2.75, -0.35346960760459584)
DATA (3.0, -0.6955342889884267)
DATA (3.25, -0.1660767305785663)
DATA (3.5, -0.26228313956472704)
DATA (3.75, -0.8511087088350697)
DATA (4.0, -0.051811560259716706)
DATA (4.25, -0.3816387800172866)
DATA (4.5, -0.34789680339083706)
DATA (4.75, -0.2360772227480567)
DATA (5.0, -0.2573759396918274)
DATA (5.25, -0.27776760770915043)
DATA (5.5, -0.264548568989577)
DATA (5.75, -0.3839557330746794)
DATA (6.0, -0.25007084518574413)
DATA (6.25, -0.28174712195556373)
DATA (6.5, -0.630776719695513)
DATA (6.75, -0.25198430882058376)
DATA (7.0, -0.3147628471568984)
DATA (7.25, -0.5067282003887166)
DATA (7.5, -0.47098447009523514)
DATA (7.75, -0.18455562013642676)
DATA (8.0, -0.35692288219734486)
DATA (8.25, -0.1956442097523325)
DATA (8.5, -0.20272640030791086)
DATA (8.75, -0.2535451042531655)
DATA (9.0, -0.3233678322619678)
DATA (9.25, -0.35436838200388643)
DATA (9.5, -0.07229188984908914)
DATA (9.75, -0.42968856478340345)
DATA (10.0, -0.3537179057797179)
DATA (10.25, -0.07146764857593137)
DATA (10.5, -0.26185472169661456)
DATA (10.75, -0.20619138374858323)
DATA (11.0, -0.26957891901491765)
DATA (11.25, -0.2651118140356445)
DATA (11.5, -0.5912154086408626)
DATA (11.75, -0.1969170286527295)
DATA (12.0, -0.43227462350415136)
DATA (12.25, -0.3177964481833668)
DATA (12.5, -0.30656883684087266)
DATA (12.75, -0.2520307272519968)
DATA (13.0, -0.14282314339019272)
DATA (13.25, -0.11843989080494663)
DATA (13.5, -0.037048750504748255)
DATA (13.75, -0.05916588339151134)
DATA (14.0, 0.020722117173147696)
DATA (14.25, -0.2626516184613522)
DATA (14.5, -0.17295326748786313)
DATA (14.75, -0.41114816563731926)
DATA (15.0, -0.3379727949416512)
DATA (15.25, -0.5118084935815641)
DATA (15.5, 0.002697651212776613)
DATA (15.75, -0.4004087287999903)
DATA (16.0, -0.16850991681933367)
DATA (16.25, -0.025171950057356268)
DATA (16.5, -0.5294976030508988)
DATA (16.75, -0.569279760702082)
DATA (17.0, -0.27213927525297565)
DATA (17.25, -0.694158628737813)
POLY (-0.0005385151662201785, 0.013478558160979903, -0.0853003158820155, -0.20868179813104615)

LABEL 1430
DATA (0.25, 0.0)
DATA (0.5, 0.030087500904184373)
DATA (0.75, 0.24515083844921648)
DATA (1.0, -0.2291668867258412)
DATA (1.25, -0.17156575138514418)
DATA (1.5, -0.004930463246812472)
DATA (1.75, -0.20075418606826206)
DATA (2.0, 0.08310703481009146)
DATA (2.25, 0.04010755041339802)
DATA (2.5, -0.3394630622395609)
DATA (2.75, -0.4107590164821968)
DATA (3.0, -0.2119738848813574)
DATA (3.25, -0.527583085579252)
DATA (3.5, -0.6732328471253483)
DATA (3.75, 0.17112367218344235)
DATA (4.0, -0.15470971195917443)
DATA (4.25, -0.15798324530484673)
DATA (4.5, 0.12351944095414627)
DATA (4.75, -0.09104099183727166)
DATA (5.0, 0.03663201843323065)
DATA (5.25, -0.0642134395812186)
DATA (5.5, -0.2608666503322471)
DATA (5.75, -0.3126477686580063)
DATA (6.0, -0.10373936996515333)
DATA (6.25, -0.2150960961558824)
DATA (6.5, -0.6100363925800523)
DATA (6.75, -0.09476730600643206)
DATA (7.0, -0.08022169505689954)
DATA (7.25, -0.26156218384806507)
DATA (7.5, -0.13611719744485548)
DATA (7.75, 0.03893989298031978)
DATA (8.0, 0.05807610573685268)
DATA (8.25, -0.44774974364623027)
DATA (8.5, 0.031135070322725958)
DATA (8.75, -0.29560211285641874)
DATA (9.0, 0.12116661759207552)
DATA (9.25, 0.0548733516618706)
DATA (9.5, 0.3297638942793648)
DATA (9.75, -0.39468655342728487)
DATA (10.0, -0.6011974269555451)
DATA (10.25, -0.22867801692458342)
DATA (10.5, -0.05254107884106173)
DATA (10.75, 0.2126311438358198)
DATA (11.0, -0.20297238507860937)
DATA (11.25, 0.0899400321184489)
DATA (11.5, -0.01943308453326297)
DATA (11.75, -0.47734713565994524)
DATA (12.0, -0.3418225784387605)
DATA (12.25, 0.22455960572272976)
DATA (12.5, -0.315567658740645)
DATA (12.75, -0.5993569173693172)
DATA (13.0, 0.060578946546019426)
DATA (13.25, -0.33277515504918215)
DATA (13.5, -0.15833451876472002)
DATA (13.75, -0.14952698539105314)
DATA (14.0, -0.004211053180569373)
DATA (14.25, 0.004469775372204056)
DATA (14.5, -0.0035947539076303793)
DATA (14.75, -0.019390983783156953)
DATA (15.0, -0.24226975782738994)
DATA (15.25, 0.06203004112716461)
DATA (15.5, -0.17421386243956646)
DATA (15.75, -0.3857865185608591)
DATA (16.0, -0.34507241937984195)
DATA (16.25, -0.230739474049016)
DATA (16.5, -0.285271735584224)
DATA (16.75, -0.39614217698006166)
DATA (17.0, -0.34034708560663296)
DATA (17.25, -0.17259920240718502)
POLY (-0.0004943915596809914, 0.012657981584946312, -0.09115545504201668, 0.015271054898529823)

LABEL 1450
DATA (0.25, 0.0)
