LOOKUP 37

LABEL 1410
DATA (0.25, 0.0)
DATA (0.5, -0.029847329771553303)
DATA (0.75, -0.13757016634796174)
DATA (1.0, 0.037671734694416016)
DATA (1.25, -0.47154815824188845)
DATA (1.5, 0.13346832632243025)
DATA (1.75, -0.4907266616733682)
DATA (2.0, -0.19293117406274402)
DATA (2.25, -0.4549628771907733)
DATA (2.5, -0.6265700666417704)
DATA (2.75, -0.5244077120359983)
DATA (3.0, -0.594605946187732)
DATA (3.25, -0.9870588266709085)
DATA (3.5, -1.377281953865113)
DATA (3.75, -1.839322723045994)
DATA (4.0, -2.217775054093087)
DATA (4.25, -1.6814506902020412)
DATA (4.5, -1.758344814836893)
DATA (4.75, -2.6827155853329616)
DATA (5.0, -2.6872634873640613)
DATA (5.25, -3.3522381296391086)
DATA (5.5, -3.0410302778413607)
DATA (5.75, -3.239441324132341)
DATA (6.0, -3.9603804148495785)
DATA (6.25, -3.284415913933807)
DATA (6.5, -4.735426314216837)
DATA (6.75, -4.727150355753928)
DATA (7.0, -6.371894655791633)
DATA (7.25, -5.542315778989872)
DATA (7.5, -5.8417750477253545)
DATA (7.75, -6.944266962644816)
DATA (8.0, -6.12517304727641)
DATA (8.25, -7.0456188636162205)
DATA (8.5, -5.439085988572221)
DATA (8.75, -5.877047743578633)
DATA (9.0, -7.568075101282806)
DATA (9.25, -5.169816874653366)
DATA (9.5, -5.218668225791448)
DATA (9.75, -4.462765666883336)
DATA (10.0, -3.7544772752519093)
DATA (10.25, -2.7721698967481045)
DATA (10.5, -2.090392064439288)
DATA (10.75, -1.137532567601854)
DATA (11.0, -0.7634412428036255)
DATA (11.25, -0.246902303072479)
DATA (11.5, 0.2655913155276278)
DATA (11.75, 0.7278590608594502)
DATA (12.0, 1.2218951280540904)
DATA (12.25, 1.6411012382775283)
DATA (12.5, 1.779106983988321)
DATA (12.75, 2.533759072810585)
DATA (13.0, 2.7565894446946175)
DATA (13.25, 3.136733830122328)
DATA (13.5, 3.187574531629167)
DATA (13.75, 3.7056367059088133)
DATA (14.0, 3.57771005508433)
DATA (14.25, 3.6925743848691117)
DATA (14.5, 3.8309201395123513)
DATA (14.75, 3.83638383119204)
DATA (15.0, 3.913881986838168)
DATA (15.25, 3.52369639889171)
DATA (15.5, 3.976086615331151)
DATA (15.75, 3.6897892278569255)
DATA (16.0, 3.5975139937433274)
DATA (16.25, 2.946013500962864)
DATA (16.5, 2.750319919416986)
DATA (16.75, 2.4118951748359128)
DATA (17.0, 1.8027369151561667)
DATA (17.25, 1.105767044284251)
POLY (-0.009891761672815242, 0.35372884750762185, -3.1496003636851087, 3.8772258266583894)

LABEL 1430
DATA (0.25, 0.0)
DATA (0.5, 0.5594677559748641)
DATA (0.75, 0.22027990897769167)
DATA (1.0, -0.10598757115574275)
DATA (1.25, 0.4210410265795466)
DATA (1.5, -0.09191955141259085)
DATA (1.75, 0.389559290068674)
DATA (2.0, 0.4904287248472663)
DATA (2.25, -0.009476800495315916)
DATA (2.5, 0.16009741157173668)
DATA (2.75, 0.24960486207807303)
DATA (3.0, 0.5860847138525959)
DATA (3.25, 0.2620918658712646)
DATA (3.5, 0.13431997824682795)
DATA (3.75, 0.10925008557749386)
DATA (4.0, 0.29174962022722006)
DATA (4.25, 0.3801751007463548)
DATA (4.5, -0.016561319106678275)
DATA (4.75, 0.029843851481342585)
DATA (5.0, 0.3242180425487027)
DATA (5.25, 0.12009175717058879)
DATA (5.5, -0.3038379181112343)
DATA (5.75, 0.13006962195178554)
DATA (6.0, 0.26525802822940264)
DATA (6.25, -0.17423719379476243)
DATA (6.5, -0.07327402770411974)
DATA (6.75, -0.3266280734466733)
DATA (7.0, -0.571962481378762)
DATA (7.25, -0.6176354863590167)
DATA (7.5, -0.6648522448861175)
DATA (7.75, -0.9297284861904672)
DATA (8.0, -0.7179906926100793)
DATA (8.25, -0.7081215699867718)
DATA (8.5, -1.0497840269804317)
DATA (8.75, -0.20312246329912276)
DATA (9.0, -1.6122033210334639)
DATA (9.25, -1.3073745389928162)
DATA (9.5, -1.6841482657523723)
DATA (9.75, -1.5671572695262896)
DATA (10.0, -2.9711048449638713)
DATA (10.25, -2.540857962768795)
DATA (10.5, -2.536402107713387)
DATA (10.75, -2.7118825032077916)
DATA (11.0, -2.9212265557069417)
DATA (11.25, -3.3347987062761733)
DATA (11.5, -2.744061145825176)
DATA (11.75, -3.9076627628970564)
DATA (12.0, -3.788023559329887)
DATA (12.25, -4.6018165269854485)
DATA (12.5, -4.158634003849475)
DATA (12.75, -6.258665259768963)
DATA (13.0, -3.5751581881294974)
DATA (13.25, -5.13386934901481)
DATA (13.5, -3.9437980787572653)
DATA (13.75, -3.510010122314087)
DATA (14.0, -3.5330070027641525)
DATA (14.25, -3.3209100058235275)
DATA (14.5, -2.6756883914310317)
DATA (14.75, -3.634251905322168)
DATA (15.0, -2.6051724919240247)
DATA (15.25, -3.151669755695607)
DATA (15.5, -1.7464655011226569)
DATA (15.75, -1.400143646351854)
DATA (16.0, -0.981308877057038)
DATA (16.25, -0.8446215626482568)
DATA (16.5, -0.5287472585971976)
DATA (16.75, -0.3509770243493374)
DATA (17.0, -0.43211344282781405)
DATA (17.25, -0.06970996224562125)
POLY (0.010055151524555715, -0.2425965227618426, 1.2667155388975688, -1.101913767191902)

LABEL 1450
DATA (0.25, 0.0)
DATA (0.5, -0.1474344129578231)
DATA (0.75, 0.07221858242908773)
DATA (1.0, 0.2744803399529224)
DATA (1.25, -0.18459837349419814)
DATA (1.5, 0.24292996030855027)
DATA (1.75, -0.25628961775472914)
DATA (2.0, -0.17444333841520673)
DATA (2.25, 0.36468337748785395)
DATA (2.5, -0.22790290306361047)
DATA (2.75, 0.13322022233406217)
DATA (3.0, -0.03303171823318524)
DATA (3.25, -0.2102638876094066)
DATA (3.5, -0.42341864471929885)
DATA (3.75, -0.11746587577595403)
DATA (4.0, -0.18321833853038913)
DATA (4.25, -0.06766744023205162)
DATA (4.5, -0.08942030634236806)
DATA (4.75, -0.021719461424529986)
DATA (5.0, -0.17658400140159194)
DATA (5.25, 0.10775409863403686)
DATA (5.5, 0.08323734819524442)
DATA (5.75, 0.04388015858456054)
DATA (6.0, -0.3725657918820358)
DATA (6.25, -0.2149272920893818)
DATA (6.5, 0.15498214772332627)
DATA (6.75, 0.1039170521050264)
DATA (7.0, -0.30407863889901776)
DATA (7.25, -0.14727713392738676)
DATA (7.5, -0.18293711396071236)
DATA (7.75, -0.262667293365533)
DATA (8.0, -0.5731918643947773)
DATA (8.25, -0.21692528931547922)
DATA (8.5, -0.19753161931776067)
DATA (8.75, -0.31109284940252624)
DATA (9.0, -0.18799474449818518)
DATA (9.25, -0.15952533419517245)
DATA (9.5, -0.5385343003044762)
DATA (9.75, -0.04897354294955091)
DATA (10.0, -0.31629858186427323)
DATA (10.25, -0.08330309957536607)
DATA (10.5, -0.012079669115176273)
DATA (10.75, -0.17261055254309107)
DATA (11.0, -0.15269774869739766)
DATA (11.25, -0.3869691723979114)
DATA (11.5, -0.33743333294960076)
DATA (11.75, -0.27155117379409693)
DATA (12.0, -0.027349720494503307)
DATA (12.25, -0.04214026114196526)
DATA (12.5, -0.14236064594563044)
DATA (12.75, 0.14906926133019405)
DATA (13.0, 0.2153647219568427)
DATA (13.25, 0.09619368978934627)
DATA (13.5, -0.0027227301150895378)
DATA (13.75, -0.25490512489944583)
DATA (14.0, -0.031024016251090504)
DATA (14.25, -0.10937177876906314)
DATA (14.5, 0.11520110685773771)
DATA (14.75, 0.07591040903913278)
DATA (15.0, -0.18879244212794138)
DATA (15.25, -0.15631160371241204)
DATA (15.5, -0.22285372859281005)
DATA (15.75, 0.10404171997022094)
DATA (16.0, -0.04615946483615769)
DATA (16.25, -0.20399153289125502)
DATA (16.5, 0.12497005244801102)
DATA (16.75, -0.18053188177933774)
DATA (17.0, 0.004005182049599152)
DATA (17.25, -0.03341587418987868)
POLY (-0.0001114142663581496, 0.005696364605307574, -0.0702732737292215, 0.08409913113491646)

LABEL 1470
DATA (0.25, 0.0)
DATA (0.5, 0.11148366929953987)
DATA (0.75, 0.3080057898897602)
DATA (1.0, 0.026215900032607632)
DATA (1.25, 0.18446858570536975)
DATA (1.5, 0.299901620839776)
DATA (1.75, 0.17041581993811586)
DATA (2.0, 0.2758177659886845)
DATA (2.25, 0.13538884383166402)
DATA (2.5, 0.2326061869871464)
DATA (2.75, 0.25103390964568484)
DATA (3.0, 0.2650981090124684)
DATA (3.25, 0.13778772103065728)
DATA (3.5, 0.37220869044170907)
DATA (3.75, 0.17797848878168407)
DATA (4.0, 0.16154294665917784)
DATA (4.25, 0.04769645633364283)
DATA (4.5, 0.22305480676661746)
DATA (4.75, 0.2679829672077413)
DATA (5.0, 0.3005027657999345)
DATA (5.25, 0.1781344539163185)
DATA (5.5, 0.20108134550197976)
DATA (5.75, 0.13462375225901865)
DATA (6.0, 0.3507758717007936)
DATA (6.25, 0.3020350334222235)
DATA (6.5, 0.385754510217909)
DATA (6.75, 0.09163390606753753)
DATA (7.0, 0.11003300895803901)
DATA (7.25, 0.20811988386957547)
DATA (7.5, 0.16025833156731115)
DATA (7.75, 0.12628903003556918)
DATA (8.0, 0.2145501355418652)
DATA (8.25, 0.21184234406100869)
DATA (8.5, 0.2207675908342147)
DATA (8.75, 0.2640762519602439)
DATA (9.0, 0.3173754302503114)
DATA (9.25, 0.3446840963066088)
DATA (9.5, 0.34079598487739515)
DATA (9.75, 0.2460376381634566)
DATA (10.0, 0.09557430427632123)
DATA (10.25, 0.27697803816423217)
DATA (10.5, 0.16731502850588406)
DATA (10.75, 0.3236379642272273)
DATA (11.0, 0.3529631685544183)
DATA (11.25, 0.39434526553437205)
DATA (11.5, 0.30790847808636007)
DATA (11.75, 0.4360705479631666)
DATA (12.0, 0.49786307378904)
DATA (12.25, 0.3436474800158284)
DATA (12.5, 0.32388343125200986)
DATA (12.75, 0.37730520267400375)
DATA (13.0, 0.39638436296044377)
DATA (13.25, 0.3914912703595692)
DATA (13.5, 0.2804165889524456)
DATA (13.75, 0.4103706921338401)
DATA (14.0, 0.27961210547707877)
DATA (14.25, 0.369172201214468)
DATA (14.5, 0.3499334602260044)
DATA (14.75, 0.6555528346942106)
DATA (15.0, 0.27834795186577066)
DATA (15.25, 0.5463430315604455)
DATA (15.5, 0.23480000177902388)
DATA (15.75, 0.31559763526801077)
DATA (16.0, 0.45423304567129763)
DATA (16.25, 0.4525462676569334)
DATA (16.5, 0.45186756383084525)
DATA (16.75, 0.45714163460400054)
DATA (17.0, 0.5005283556418831)
DATA (17.25, 0.37890634726607475)
POLY (1.2013360892716096e-07, 0.0006632924207408485, 0.0055250075902100165, 0.16628162259690207)

LABEL 1490
DATA (0.25, 0.0)
DATA (0.5, -0.32244816773189894)
DATA (0.75, 0.050523191275100354)
DATA (1.0, -0.41227220724888153)
DATA (1.25, 0.017220386620982686)
DATA (1.5, -0.08004388212007385)
DATA (1.75, 0.33920240365030324)
DATA (2.0, 0.03790356489675996)
DATA (2.25, 0.27626091523760554)
DATA (2.5, 0.27510768446750944)
DATA (2.75, 0.40683615972935483)
DATA (3.0, 0.22636819505587025)
DATA (3.25, -0.5984903427559467)
DATA (3.5, -0.17748976360911828)
DATA (3.75, -0.28022379571860834)
DATA (4.0, 0.015195166490629306)
DATA (4.25, 0.045253243551625695)
DATA (4.5, 0.36723217466769387)
DATA (4.75, -0.44971219074028396)
DATA (5.0, 0.03569125646253461)
DATA (5.25, -0.8821139792597881)
DATA (5.5, -0.26228140435502123)
DATA (5.75, 0.11310293572113651)
DATA (6.0, -0.22320293677419298)
DATA (6.25, -0.042137802198147736)
DATA (6.5, 0.1592514945872587)
DATA (6.75, 0.03574524076195006)
DATA (7.0, 0.34035739958116684)
DATA (7.25, -0.29902845361694913)
DATA (7.5, 0.2045632583316927)
DATA (7.75, -0.1764111880917015)
DATA (8.0, -0.22680771201852176)
DATA (8.25, -0.35041249159530063)
DATA (8.5, 0.17773464387372612)
DATA (8.75, -0.021769981578300093)
DATA (9.0, -0.1565040467022126)
DATA (9.25, -0.45504179821098)
DATA (9.5, -0.3362804395946674)
DATA (9.75, -0.16232444221071204)
DATA (10.0, -0.0903927319595408)
DATA (10.25, 0.019027896041604358)
DATA (10.5, 0.13164092567159558)
DATA (10.75, -0.24955696449217715)
DATA (11.0, -0.22184971571272832)
DATA (11.25, -0.5423346718284526)
DATA (11.5, -0.1321317690373693)
DATA (11.75, 0.04566523792356554)
DATA (12.0, 0.2999701947687166)
DATA (12.25, -0.18082038169779358)
DATA (12.5, 0.2187128096767471)
DATA (12.75, -0.07850499335716392)
DATA (13.0, -0.22791734673102776)
DATA (13.25, -0.0891369051634267)
DATA (13.5, 0.17987247116792945)
DATA (13.75, 0.1373597517466265)
DATA (14.0, 0.656780047731842)
DATA (14.25, 0.1912253116677156)
DATA (14.5, -0.6288914490217358)
DATA (14.75, -0.21153110569481426)
DATA (15.0, -0.522966416416263)
DATA (15.25, -0.27393082909356314)
DATA (15.5, -0.09815829704467713)
DATA (15.75, -0.19390330152375215)
DATA (16.0, 0.23088275007495412)
DATA (16.25, 0.35944687572771467)
DATA (16.5, -0.5428966630101133)
DATA (16.75, -0.11142622161287857)
DATA (17.0, 0.8329830508444434)
DATA (17.25, 0.7473982950015106)
POLY (0.0004914958387514554, -0.009870356548550114, 0.04281098015591821, -0.06877573510058055)

LABEL 1510
DATA (0.25, 0.0)
DATA (0.5, -0.5023168195764934)
DATA (0.75, -0.3857228883872374)
DATA (1.0, -0.1965144963188888)
DATA (1.25, -0.4695664704954737)
DATA (1.5, -0.3344716959441943)
DATA (1.75, -0.32980613601730013)
DATA (2.0, -0.3392739494773486)
DATA (2.25, -0.3126385506434644)
DATA (2.5, -0.3450531208752021)
DATA (2.75, -0.3861060735396884)
DATA (3.0, -0.4918578789803955)
DATA (3.25, -0.10987629448379134)
DATA (3.5, 0.06730835341802646)
DATA (3.75, -0.13926386433956028)
DATA (4.0, -0.11761869071576553)
DATA (4.25, -0.2875157593607837)
DATA (4.5, -0.26786904377168436)
DATA (4.75, -0.4006652952994577)
DATA (5.0, -0.19314276721810536)
DATA (5.25, -0.34171361430108493)
DATA (5.5, -0.25658676939118347)
DATA (5.75, -0.13388417098145936)
DATA (6.0, -0.2410080107081299)
DATA (6.25, 0.10136228961060727)
DATA (6.5, -0.2540623824355615)
DATA (6.75, -0.2938088752247641)
DATA (7.0, -0.27962309554859643)
DATA (7.25, -0.4123219318140725)
DATA (7.5, -0.24255949246122482)
DATA (7.75, -0.25180079173871994)
DATA (8.0, -0.18485383609230904)
DATA (8.25, -0.1631407409424738)
DATA (8.5, -0.2856912737678044)
DATA (8.75, -0.12669182151397687)
DATA (9.0, -0.025138546725669973)
DATA (9.25, -0.07518762936752252)
DATA (9.5, -0.014720160209756201)
DATA (9.75, -0.19794249076592507)
DATA (10.0, -0.32991922689578135)
DATA (10.25, -0.34710118469766804)
DATA (10.5, -0.40479812623685607)
DATA (10.75, -0.4680782236405822)
DATA (11.0, -0.09388839536176627)
DATA (11.25, -0.019748308332912624)
DATA (11.5, -0.02185084309040489)
DATA (11.75, -0.37755828758083104)
DATA (12.0, -0.23246128355087023)
DATA (12.25, -0.2911004293826104)
DATA (12.5, -0.14639569909885647)
DATA (12.75, -0.5441935803549425)
DATA (13.0, -0.26360384541974735)
DATA (13.25, -0.36335400036439375)
DATA (13.5, -0.22988726028446466)
DATA (13.75, -0.1994003560360817)
DATA (14.0, -0.31593214355898896)
DATA (14.25, -0.31825221997014236)
DATA (14.5, -0.02123500953630257)
DATA (14.75, -0.3849174337626156)
DATA (15.0, -0.08308517655284808)
DATA (15.25, -0.0017380663042557208)
DATA (15.5, -0.5894685999540906)
DATA (15.75, -0.6239757414127842)
DATA (16.0, -0.3584160562449769)
DATA (16.25, -0.346363686620822)
DATA (16.5, -0.4121067044739286)
DATA (16.75, -0.34172745196900506)
DATA (17.0, -0.1880725110043734)
DATA (17.25, -0.36043840976722435)
POLY (2.5732264492234247e-06, -0.002025541249990983, 0.03285068400089108, -0.34497118383487607)

LABEL 1530
DATA (0.25, 0.0)
DATA (0.5, -4.137775158808877)
DATA (0.75, 0.14248169025510612)
DATA (1.0, -2.6164230470411316)
DATA (1.25, -2.7860804412255695)
DATA (1.5, -2.9793147353457714)
DATA (1.75, -0.40795756812378914)
DATA (2.0, -1.3656361035622098)
DATA (2.25, 0.8400846160906051)
DATA (2.5, 0.9922505754992467)
DATA (2.75, -0.16801422718837664)
DATA (3.0, 0.7788185477327801)
DATA (3.25, 0.3131350272147284)
DATA (3.5, -0.2877114256164832)
DATA (3.75, -4.2900164826245035)
DATA (4.0, 1.3524420492382498)
DATA (4.25, -0.9015739648674815)
DATA (4.5, 2.0999369723686567)
DATA (4.75, -3.7559583148001634)
DATA (5.0, 1.3224722819956327)
DATA (5.25, -2.0777260108611255)
DATA (5.5, -0.7259725680583307)
DATA (5.75, -0.7113881749839193)
DATA (6.0, 1.1328372487464293)
DATA (6.25, 2.3082238549201204)
DATA (6.5, 0.6126298179032574)
DATA (6.75, -1.9740282271091003)
DATA (7.0, 0.055387753005703394)
DATA (7.25, 0.13282933618360102)
DATA (7.5, -0.3130875891880649)
DATA (7.75, -0.8194910130429323)
DATA (8.0, -0.0844049944498673)
DATA (8.25, -0.605380003711734)
DATA (8.5, -7.722546496535352)
DATA (8.75, -6.283255210703402)
DATA (9.0, -0.33817659425751895)
DATA (9.25, -2.53728208141278)
DATA (9.5, -1.298825916814851)
DATA (9.75, 0.6985973900382492)
DATA (10.0, -1.4301352816328041)
DATA (10.25, -2.4277752545779827)
DATA (10.5, -0.1818912104421918)
DATA (10.75, -1.7489362720561976)
DATA (11.0, -5.605146348348334)
DATA (11.25, -0.7670588308931606)
DATA (11.5, 0.34356954457368105)
DATA (11.75, -2.6657867889949896)
DATA (12.0, 0.18147728767126894)
DATA (12.25, -0.5702029836372423)
DATA (12.5, -4.528622980780033)
DATA (12.75, -1.1749948192482444)
DATA (13.0, 0.4706261155835679)
DATA (13.25, -4.342295615768074)
DATA (13.5, -4.015899545330326)
DATA (13.75, 1.489916291799516)
DATA (14.0, 0.2558755302507759)
DATA (14.25, -0.13332312261353987)
DATA (14.5, -2.3488452663171673)
DATA (14.75, -0.3179886833988132)
DATA (15.0, 1.3783438171874816)
DATA (15.25, 0.01396492013523012)
DATA (15.5, 0.0271211879849791)
DATA (15.75, -7.546646619520113)
DATA (16.0, -5.457856059547875)
DATA (16.25, -4.006457455806452)
DATA (16.5, -3.6973580773300605)
DATA (16.75, -3.217118874326331)
DATA (17.0, -0.8604843197834009)
DATA (17.25, -0.8275053700569706)
POLY (0.002293721384247884, -0.07102097828066119, 0.5200428222046292, -1.6874759476750458)

LABEL 1550
DATA (0.25, 0.0)
DATA (0.5, 2.7480437472799997)
DATA (0.75, 1.9763659420065025)
DATA (1.0, -1.635376298203225)
DATA (1.25, 1.1427994040491176)
DATA (1.5, 2.559734525205367)
DATA (1.75, -2.5466069633700825)
DATA (2.0, 1.1861042312567256)
DATA (2.25, -0.57131402822715)
DATA (2.5, 1.4596567068352744)
DATA (2.75, 1.1105777388697824)
DATA (3.0, 1.4741010405700585)
DATA (3.25, 2.03578405170349)
DATA (3.5, -1.8512674660212693)
DATA (3.75, 2.278261091425274)
DATA (4.0, 3.3256486353652512)
DATA (4.25, -12.587426054391905)
DATA (4.5, 0.6618247943342476)
DATA (4.75, 0.0002883636496063092)
DATA (5.0, 3.0770307321401202)
DATA (5.25, 0.8508654729556607)
DATA (5.5, 2.8718110548363915)
DATA (5.75, 0.9464420839229238)
DATA (6.0, 0.8515426877034826)
DATA (6.25, -4.772592121767944)
DATA (6.5, -0.06774767305554347)
DATA (6.75, 0.0358422677680242)
DATA (7.0, -0.41078650703427466)
DATA (7.25, 0.6460421872086927)
DATA (7.5, 3.6531507027984844)
DATA (7.75, 0.8689406306797953)
