LOOKUP 108

LABEL 1410
DATA (0.25, 0.0)
DATA (0.5, -0.07717557944550413)
DATA (0.75, -0.11346745634820572)
DATA (1.0, 0.09370939285500987)
DATA (1.25, -0.14892448480923384)
DATA (1.5, 0.08634363405356443)
DATA (1.75, -0.18497761627361023)
DATA (2.0, -0.22697900450920097)
DATA (2.25, -0.296762798887579)
DATA (2.5, -0.062456813095664185)
DATA (2.75, -0.43977235865537384)
DATA (3.0, -0.21881606597591782)
DATA (3.25, -0.7389541568887478)
DATA (3.5, 0.20598756763528106)
DATA (3.75, -0.11982869220472529)
DATA (4.0, -0.10859272266464973)
DATA (4.25, -0.30298913514013054)
DATA (4.5, -0.03914078574777985)
DATA (4.75, -0.31575504518356023)
DATA (5.0, -0.25578170608862344)
DATA (5.25, -0.14213693508659822)
DATA (5.5, -0.08028611702656765)
DATA (5.75, -0.1809535199779428)
DATA (6.0, 0.004350684737653584)
DATA (6.25, 0.00130458547052703)
DATA (6.5, -0.3898740802873422)
DATA (6.75, -0.009826809816467955)
DATA (7.0, -0.05579470996167312)
DATA (7.25, -0.6696188423495553)
DATA (7.5, -0.6210836039715716)
DATA (7.75, -0.18173501356073832)
DATA (8.0, 0.25692447935759843)
DATA (8.25, -0.09677305079975967)
DATA (8.5, -0.05908397577261602)
DATA (8.75, 0.15927066113291813)
DATA (9.0, -0.6098125793274431)
DATA (9.25, -0.2409515575946398)
DATA (9.5, 0.08993949173296228)
DATA (9.75, -0.10336616649401192)
DATA (10.0, 0.013345138556345929)
DATA (10.25, 0.07019905562851163)
DATA (10.5, -0.060651562189932)
DATA (10.75, 0.20051986492900534)
DATA (11.0, -0.08387353624336236)
DATA (11.25, 0.09542826290902866)
DATA (11.5, -0.3769810865135457)
DATA (11.75, 0.017080745978451342)
DATA (12.0, -0.23763886141176455)
DATA (12.25, -0.017876995341433912)
DATA (12.5, -0.09957942348484974)
DATA (12.75, -0.19921923648849404)
DATA (13.0, -0.20405298287602758)
DATA (13.25, -0.23498635970984702)
DATA (13.5, 0.13550860229550377)
DATA (13.75, -0.16552353226532288)
DATA (14.0, -0.1963978154159905)
DATA (14.25, -0.3095448368938835)
DATA (14.5, -0.06224745120964495)
DATA (14.75, -0.19296719992586017)
DATA (15.0, -0.1534408026016184)
DATA (15.25, -0.1909546894055579)
DATA (15.5, -0.4929865917516676)
DATA (15.75, -0.11695546279101834)
DATA (16.0, -0.25367187571770655)
DATA (16.25, -0.3036211971143826)
DATA (16.5, -0.1540738047069293)
DATA (16.75, -0.2931049104639693)
DATA (17.0, 0.191776415444614)
DATA (17.25, -0.42163863680131786)
POLY (-0.0004628466216753955, 0.011556009383320473, -0.07695415499484677, -0.03577687464861471)

LABEL 1430
DATA (0.25, 0.0)
DATA (0.5, 0.14668476880011605)
DATA (0.75, 0.15762957527547036)
DATA (1.0, 0.38192276093154703)
DATA (1.25, 0.29426675711776046)
DATA (1.5, 0.6557144262775265)
DATA (1.75, 0.646074027201725)
DATA (2.0, 0.49173716970580306)
DATA (2.25, 0.1299655667622391)
DATA (2.5, 0.08051143816644075)
DATA (2.75, 0.18377878016834331)
DATA (3.0, 0.22304963928693736)
DATA (3.25, 0.3176205736092366)
DATA (3.5, -0.009541403682063292)
DATA (3.75, 0.5641504508565546)
DATA (4.0, 0.3506233783099094)
DATA (4.25, 0.2216123259545331)
DATA (4.5, 0.15093543104305432)
DATA (4.75, 0.6784662497578533)
DATA (5.0, 0.3467815792374365)
DATA (5.25, 0.12292471967151046)
DATA (5.5, 0.4116237257399892)
DATA (5.75, 0.1414788419127274)
DATA (6.0, 0.5192232703267845)
DATA (6.25, 0.5635255021978295)
DATA (6.5, 0.522493461889062)
DATA (6.75, 0.7074968263402853)
DATA (7.0, 0.7387915843143881)
DATA (7.25, -0.015646327439334584)
DATA (7.5, 0.22185877585278263)
DATA (7.75, 0.7707632674810033)
DATA (8.0, 0.7688195638444624)
DATA (8.25, 0.024823079430169388)
DATA (8.5, 0.4438156809553864)
DATA (8.75, 0.17988795843000857)
DATA (9.0, 0.12808015882509588)
DATA (9.25, 0.18027811362569562)
DATA (9.5, 0.20711454348860825)
DATA (9.75, 0.6526318890426972)
DATA (10.0, -0.0101754447455607)
DATA (10.25, -0.3186067624546321)
DATA (10.5, 0.738796232642757)
DATA (10.75, 0.2168876191641179)
DATA (11.0, 0.2886450428306176)
DATA (11.25, 0.37683956152696574)
DATA (11.5, 0.06349013984852621)
DATA (11.75, 0.24461565764085014)
DATA (12.0, 0.5381737836699665)
DATA (12.25, -0.2714932950047158)
DATA (12.5, 0.38253739154493605)
DATA (12.75, -0.2827878158487848)
DATA (13.0, 0.3559045396717689)
DATA (13.25, 0.07526091506737653)
DATA (13.5, -0.24279196388665913)
DATA (13.75, -0.32081128257485625)
DATA (14.0, -0.36838300010543407)
DATA (14.25, 0.03102826365068155)
DATA (14.5, 0.08890715573238314)
DATA (14.75, 0.11987104313896883)
DATA (15.0, -0.4577674335921081)
DATA (15.25, 0.07783338522463974)
DATA (15.5, 0.15322410929833893)
DATA (15.75, -0.054927957575606076)
DATA (16.0, 0.4805030846985084)
DATA (16.25, 0.28574425897638306)
DATA (16.5, 0.4475729630452681)
DATA (16.75, 0.24389124283444655)
DATA (17.0, 0.7008200288842354)
DATA (17.25, -0.03641822223721933)
POLY (0.0009573050005293428, -0.026450581671855218, 0.18433884672564968, 0.047775053960883745)

LABEL 1450
DATA (0.25, 0.0)
DATA (0.5, -0.27971867645990584)
DATA (0.75, -0.5086443487396769)
DATA (1.0, -0.12401479754590113)
DATA (1.25, -0.1907765297987721)
DATA (1.5, -0.6068730209332225)
DATA (1.75, -0.41383865935847564)
DATA (2.0, -0.4442578658338246)
DATA (2.25, -0.7603209460145649)
DATA (2.5, -0.7055798081382856)
DATA (2.75, -0.3906624004538072)
DATA (3.0, -0.4367083751796559)
DATA (3.25, -0.23044282477249645)
DATA (3.5, -0.32540742363993147)
DATA (3.75, 0.11251630363349181)
DATA (4.0, -0.3169987409919264)
DATA (4.25, -0.4464872228267585)
DATA (4.5, -0.38813852002424876)
DATA (4.75, -0.1214365326810542)
DATA (5.0, -0.1095841236013183)
DATA (5.25, -0.3123048880907516)
DATA (5.5, -0.4235545920503543)
DATA (5.75, -0.09171872503462077)
DATA (6.0, -0.43561243286733947)
DATA (6.25, -0.4569086735955853)
DATA (6.5, -0.48400509773657885)
DATA (6.75, -0.17091981652769522)
DATA (7.0, -0.25579820631889344)
DATA (7.25, -0.36784027458922336)
DATA (7.5, -0.35459253976594834)
DATA (7.75, -0.1045594595640726)
DATA (8.0, -0.14901668166552182)
DATA (8.25, -0.41612866713289814)
DATA (8.5, -0.564744169143506)
DATA (8.75, -0.20956279479664902)
DATA (9.0, -0.41791597806796726)
DATA (9.25, -0.3435369639786642)
DATA (9.5, -0.03641785340488705)
DATA (9.75, -0.4143820197085381)
DATA (10.0, -0.1349994299315321)
DATA (10.25, -0.5367207452489537)
DATA (10.5, -0.3739143370529018)
DATA (10.75, -0.16944905134368765)
DATA (11.0, -0.4612692770506372)
DATA (11.25, -0.20215881157937968)
DATA (11.5, -0.5047026341183624)
DATA (11.75, -0.048224271197707856)
DATA (12.0, -0.2490081757180686)
DATA (12.25, -0.33971606125165116)
DATA (12.5, -0.48703659319106807)
DATA (12.75, -0.31417016008194615)
DATA (13.0, -0.20256704467722175)
DATA (13.25, -0.34967567648291814)
DATA (13.5, -0.5733303929500069)
DATA (13.75, -0.3777568123851971)
DATA (14.0, -0.273705979289508)
DATA (14.25, -0.4748460336052667)
DATA (14.5, -0.6583758205995218)
DATA (14.75, 0.11806571105279552)
DATA (15.0, -0.6368563776568685)
DATA (15.25, -0.2003139364562582)
DATA (15.5, -0.3001098076253093)
DATA (15.75, -0.39595814277983976)
DATA (16.0, -0.03804708830648902)
DATA (16.25, -0.15670205210852511)
DATA (16.5, -0.36968231529069195)
DATA (16.75, -0.3413887029825031)
DATA (17.0, -0.49409027508323106)
DATA (17.25, -0.36869670804985066)
POLY (-3.0695240270342816e-05, 0.00036633386095409436, 0.0025453943206790587, -0.34657687608231014)

LABEL 1470
DATA (0.25, 0.0)
DATA (0.5, -0.16263173462756464)
DATA (0.75, -0.05513567667129054)
DATA (1.0, -0.013115621148606166)
DATA (1.25, 0.040801650507863316)
DATA (1.5, -0.24001965456199664)
DATA (1.75, -0.05417984074570114)
DATA (2.0, -0.09983362540776708)
DATA (2.25, 0.1395250042709838)
DATA (2.5, -0.3721148052096146)
DATA (2.75, 0.1367669789113844)
DATA (3.0, -0.18966704021297098)
DATA (3.25, 0.03143913731928313)
DATA (3.5, 0.004561402418746715)
DATA (3.75, -0.1794352796032866)
DATA (4.0, 0.14858737299857325)
DATA (4.25, -0.31837243625409617)
DATA (4.5, -0.12059565343604088)
DATA (4.75, 0.09957691275580553)
DATA (5.0, 0.032059299549875166)
DATA (5.25, -0.11033135744451512)
DATA (5.5, -0.17299453227093586)
DATA (5.75, 0.05132018627486858)
DATA (6.0, -0.15995071587313797)
DATA (6.25, 0.03877053579398543)
DATA (6.5, -0.1064472193321449)
DATA (6.75, -0.08831743773575725)
DATA (7.0, -0.008637166487381545)
DATA (7.25, -0.14288025783762226)
DATA (7.5, -0.12505707334410904)
DATA (7.75, 0.12087425210805719)
DATA (8.0, 0.11119585508807783)
DATA (8.25, 0.1496022006263429)
DATA (8.5, 0.05773200436338251)
DATA (8.75, -0.01971817140863704)
DATA (9.0, -0.08935386038088193)
DATA (9.25, -0.015245823315243039)
DATA (9.5, -0.22603734981357648)
DATA (9.75, -0.02768818831418299)
DATA (10.0, -0.10354899192736876)
DATA (10.25, 0.24776951913251)
DATA (10.5, -0.14278948388057747)
DATA (10.75, -0.3951590454303386)
DATA (11.0, -0.0766810310474275)
DATA (11.25, -0.15405107203561622)
DATA (11.5, 0.16869440862790577)
DATA (11.75, -0.09085406182244467)
DATA (12.0, 0.0053801630464245485)
DATA (12.25, -0.05141856809220957)
DATA (12.5, -0.005532024924121303)
DATA (12.75, 0.1602260729538055)
DATA (13.0, -0.0022775738622637758)
DATA (13.25, -0.35217455403909187)
DATA (13.5, -0.4421164395331483)
DATA (13.75, -0.04228191068684054)
DATA (14.0, -0.19256356641802963)
DATA (14.25, -0.14308842130098917)
DATA (14.5, -0.39549785113981645)
DATA (14.75, -0.22883492111045695)
DATA (15.0, -0.16321428792765347)
DATA (15.25, -0.2961719917103278)
DATA (15.5, -0.3270124402643883)
DATA (15.75, -0.13333891211870896)
DATA (16.0, -0.15859492037768522)
DATA (16.25, -0.2187928721636515)
DATA (16.5, -0.15791325712432733)
DATA (16.75, -0.2536148128631548)
DATA (17.0, 0.08775947136738617)
DATA (17.25, -0.15328501025977173)
POLY (6.917896786927672e-05, -0.0032530523648250944, 0.0298470194768321, -0.10898873016354847)

LABEL 1490
DATA (0.25, 0.0)
DATA (0.5, 0.6102875073255012)
DATA (0.75, -0.02827867572558524)
DATA (1.0, 0.5420705254237835)
DATA (1.25, 0.6403615880348044)
DATA (1.5, 0.7356258284901999)
DATA (1.75, 0.4993159676736351)
DATA (2.0, 0.6241204618424693)
DATA (2.25, 0.43423214667757903)
DATA (2.5, 0.6540507324693324)
DATA (2.75, 0.7292443365218084)
DATA (3.0, 0.6926028140573058)
DATA (3.25, 0.07858401772661573)
DATA (3.5, 0.24056778256054442)
DATA (3.75, 0.41673850816774954)
DATA (4.0, 0.852944694165071)
DATA (4.25, -0.07053423293146677)
DATA (4.5, 0.5150924582329759)
DATA (4.75, 0.6074301514476417)
DATA (5.0, 0.36910116626458817)
DATA (5.25, 0.12754177189472027)
DATA (5.5, 0.651962221483701)
DATA (5.75, 0.6636751785370575)
DATA (6.0, 0.5074966733928747)
DATA (6.25, 0.3657295604521851)
DATA (6.5, 0.39922191431570464)
DATA (6.75, 0.08984013279494663)
DATA (7.0, 1.1306113021738151)
DATA (7.25, 0.3393855788448128)
DATA (7.5, -0.11587293547188003)
DATA (7.75, 0.2802652202425151)
DATA (8.0, 0.7555073493658518)
DATA (8.25, -0.05518556728490527)
DATA (8.5, -0.2877797945401631)
DATA (8.75, 0.49983732711471884)
