LOOKUP 115

LABEL 1410
DATA (0.25, 0.0)
DATA (0.5, 0.47955480223829966)
DATA (0.75, 0.49866397966109705)
DATA (1.0, 0.7637330058371905)
DATA (1.25, 0.6212612848337584)
DATA (1.5, 0.663875678824074)
DATA (1.75, 0.9007263289667116)
DATA (2.0, 0.8140800979326136)
DATA (2.25, 0.32611721897763174)
DATA (2.5, 0.3530350544954591)
DATA (2.75, 0.5533675586417557)
DATA (3.0, 0.6068311011213536)
DATA (3.25, 0.5682643234027033)
DATA (3.5, 0.2605436986345689)
DATA (3.75, 0.4555491387563156)
DATA (4.0, 0.8191041090417149)
DATA (4.25, 0.7596117483794899)
DATA (4.5, 0.37000216687815046)
DATA (4.75, 0.7151034855923586)
DATA (5.0, 0.4313176856120347)
DATA (5.25, 0.6354677074308184)
DATA (5.5, 0.6955125170835641)
DATA (5.75, 0.6355202645187551)
DATA (6.0, 0.7626422415030866)
DATA (6.25, 0.682495376593665)
DATA (6.5, 0.43254587290130675)
DATA (6.75, 0.7108335210781904)
DATA (7.0, 0.9001629810526236)
DATA (7.25, 0.8306094264085834)
DATA (7.5, 0.518946092788627)
DATA (7.75, 0.6557243342215926)
DATA (8.0, 0.6412112439260405)
DATA (8.25, 0.20966835816547635)
DATA (8.5, 0.46762658349622466)
DATA (8.75, 0.9673422554808617)
DATA (9.0, 0.6052202196997534)
DATA (9.25, 0.9566719219234867)
DATA (9.5, 0.7317599277059172)
DATA (9.75, 0.42325954600059534)
DATA (10.0, 0.4738858658941438)
DATA (10.25, 0.8225151760233761)
DATA (10.5, 0.6936965926583907)
DATA (10.75, 0.3526212034600857)
DATA (11.0, 0.6007408885991606)
DATA (11.25, 0.5636555104354358)
DATA (11.5, 0.6059076622595808)
DATA (11.75, 0.5096027869288207)
DATA (12.0, 0.5761771105417249)
DATA (12.25, 0.6420350451669579)
DATA (12.5, 0.4518333687860738)
DATA (12.75, 0.4311474877787868)
DATA (13.0, 0.8278911729766926)
DATA (13.25, 0.4810392951456442)
DATA (13.5, 0.321055081963984)
DATA (13.75, 0.5063354582863142)
DATA (14.0, 0.6447027770713426)
